Step,Iteration,Score,True Genomes,Inferred Genomes,Number of Genomes Delta,Number of Core Genes Delta,True Positive Edges,Edge Accuracy,Edge Precision,Edge Recall,True Positive Core Genes,Core Gene Accuracy,Core Gene Precision,Core Gene Recall,Strategy,Strategy_Key,Config,kmin,kmax
Iteration 46,46,-3613.0,6,269,263,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 47,47,-3603.0,6,270,264,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 48,48,-3593.0,6,271,265,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 49,49,-3583.0,6,272,266,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 50,50,-3573.0,6,273,267,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 51,51,-3563.0,6,274,268,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 52,52,-3553.0,6,275,269,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 53,53,-3543.0,6,276,270,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 54,54,-3533.0,6,277,271,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 55,55,-3523.0,6,278,272,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 56,56,-3513.0,6,279,273,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 57,57,-3503.0,6,280,274,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 58,58,-3493.0,6,281,275,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 59,59,-3483.0,6,282,276,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 60,60,-3473.0,6,283,277,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 61,61,-3463.0,6,284,278,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 62,62,-3453.0,6,285,279,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 63,63,-3443.0,6,286,280,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 64,64,-3433.0,6,287,281,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 65,65,-3423.0,6,288,282,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 66,66,-3413.0,6,289,283,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 67,67,-3403.0,6,290,284,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 68,68,-3393.0,6,291,285,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 69,69,-3383.0,6,292,286,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 70,70,-3373.0,6,293,287,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 71,71,-3363.0,6,294,288,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 72,72,-3353.0,6,295,289,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 73,73,-3343.0,6,296,290,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 74,74,-3333.0,6,297,291,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 75,75,-3323.0,6,298,292,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 76,76,-3313.0,6,299,293,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 77,77,-3303.0,6,300,294,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 78,78,-3293.0,6,301,295,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 79,79,-3283.0,6,302,296,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 80,80,-3273.0,6,303,297,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 81,81,-3263.0,6,304,298,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 82,82,-3253.0,6,305,299,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 83,83,-3243.0,6,306,300,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 84,84,-3233.0,6,307,301,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 85,85,-3223.0,6,308,302,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 86,86,-3213.0,6,309,303,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 87,87,-3203.0,6,310,304,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 88,88,-3193.0,6,311,305,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 89,89,-3183.0,6,312,306,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 90,90,-3173.0,6,313,307,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 91,91,-3163.0,6,314,308,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 92,92,-3153.0,6,315,309,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 93,93,-3143.0,6,316,310,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 94,94,-3133.0,6,317,311,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 95,95,-3123.0,6,318,312,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 96,96,-3113.0,6,319,313,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 97,97,-3103.0,6,320,314,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 98,98,-3093.0,6,321,315,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 99,99,-3083.0,6,322,316,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Iteration 100,100,-3073.0,6,323,317,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 0.5,\, \gamma = 1.0$",9,12683
Phase 2: Base Pangenome,0,-4063.0,6,224,218,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Phase 3: Refinement,1,-4063.0,6,224,218,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 2,2,-4053.0,6,225,219,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 3,3,-4043.0,6,226,220,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 4,4,-4033.0,6,227,221,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 5,5,-4023.0,6,228,222,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 6,6,-4013.0,6,229,223,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 7,7,-4003.0,6,230,224,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 8,8,-3993.0,6,231,225,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 9,9,-3983.0,6,232,226,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 10,10,-3973.0,6,233,227,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 11,11,-3963.0,6,234,228,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 12,12,-3953.0,6,235,229,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 13,13,-3943.0,6,236,230,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 14,14,-3933.0,6,237,231,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 15,15,-3923.0,6,238,232,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 16,16,-3913.0,6,239,233,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 17,17,-3903.0,6,240,234,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 18,18,-3893.0,6,241,235,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 19,19,-3883.0,6,242,236,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 20,20,-3873.0,6,243,237,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 21,21,-3863.0,6,244,238,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 22,22,-3853.0,6,245,239,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 23,23,-3843.0,6,246,240,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 24,24,-3833.0,6,247,241,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 25,25,-3823.0,6,248,242,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 26,26,-3813.0,6,249,243,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 27,27,-3803.0,6,250,244,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 28,28,-3793.0,6,251,245,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 29,29,-3783.0,6,252,246,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 30,30,-3773.0,6,253,247,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 31,31,-3763.0,6,254,248,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 32,32,-3753.0,6,255,249,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 33,33,-3743.0,6,256,250,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 34,34,-3733.0,6,257,251,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 35,35,-3723.0,6,258,252,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 36,36,-3713.0,6,259,253,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 37,37,-3703.0,6,260,254,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 38,38,-3693.0,6,261,255,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 39,39,-3683.0,6,262,256,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 40,40,-3673.0,6,263,257,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 41,41,-3663.0,6,264,258,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 42,42,-3653.0,6,265,259,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 43,43,-3643.0,6,266,260,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 44,44,-3633.0,6,267,261,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 45,45,-3623.0,6,268,262,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 46,46,-3613.0,6,269,263,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 47,47,-3603.0,6,270,264,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 48,48,-3593.0,6,271,265,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 49,49,-3583.0,6,272,266,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 50,50,-3573.0,6,273,267,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 51,51,-3563.0,6,274,268,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 52,52,-3553.0,6,275,269,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 53,53,-3543.0,6,276,270,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 54,54,-3533.0,6,277,271,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 55,55,-3523.0,6,278,272,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 56,56,-3513.0,6,279,273,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 57,57,-3503.0,6,280,274,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 58,58,-3493.0,6,281,275,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 59,59,-3483.0,6,282,276,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 60,60,-3473.0,6,283,277,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 61,61,-3463.0,6,284,278,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 62,62,-3453.0,6,285,279,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 63,63,-3443.0,6,286,280,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 64,64,-3433.0,6,287,281,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 65,65,-3423.0,6,288,282,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 66,66,-3413.0,6,289,283,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 67,67,-3403.0,6,290,284,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 68,68,-3393.0,6,291,285,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 69,69,-3383.0,6,292,286,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 70,70,-3373.0,6,293,287,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 71,71,-3363.0,6,294,288,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 72,72,-3353.0,6,295,289,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 73,73,-3343.0,6,296,290,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 74,74,-3333.0,6,297,291,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 75,75,-3323.0,6,298,292,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 76,76,-3313.0,6,299,293,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 77,77,-3303.0,6,300,294,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 78,78,-3293.0,6,301,295,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 79,79,-3283.0,6,302,296,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 80,80,-3273.0,6,303,297,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 81,81,-3263.0,6,304,298,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 82,82,-3253.0,6,305,299,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 83,83,-3243.0,6,306,300,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 84,84,-3233.0,6,307,301,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 85,85,-3223.0,6,308,302,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 86,86,-3213.0,6,309,303,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 87,87,-3203.0,6,310,304,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 88,88,-3193.0,6,311,305,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 89,89,-3183.0,6,312,306,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 90,90,-3173.0,6,313,307,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 91,91,-3163.0,6,314,308,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
Iteration 92,92,-3153.0,6,315,309,0,224,1.0,1.0,1.0,0,0.5,,0.0,Edge Assignment,edge_assignment,"$\alpha = 1.0,\, \gamma = 1.0$",9,6346
